order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
323,300,11,16,614.55,5633.79,2022-12-08,21 Clarendon Drive,PayPal,processing
324,648,334,1,27.59,9501.22,2020-02-16,4008 Nevada Alley,Apple Pay,processing
325,192,542,81,422.69,7399.88,2021-11-14,83 School Park,Apple Pay,processing
326,389,41,72,191.76,2964.19,2020-03-15,631 Novick Avenue,Apple Pay,delivered
327,14,922,21,16.53,9765.19,2020-03-29,31 Sherman Pass,credit card,pending
328,405,125,7,417.18,5837.7,2020-10-25,902 New Castle Center,PayPal,pending
329,942,547,13,948.64,6382.12,2020-01-21,231 Hermina Plaza,PayPal,pending
330,820,352,78,815.75,5000.18,2022-09-23,338 Nevada Avenue,Apple Pay,processing
331,914,470,27,321.13,7874.5,2021-02-24,858 Dawn Place,Apple Pay,shipped
332,443,15,19,809.36,7624.83,2021-03-11,19 Oxford Court,PayPal,pending
333,895,496,21,541.55,9494.53,2021-02-09,49 Katie Street,Apple Pay,pending
334,588,906,55,67.23,5763.85,2020-07-10,82 Buena Vista Avenue,Apple Pay,shipped
335,505,427,36,23.41,9580.05,2020-05-04,0 Maywood Road,Apple Pay,processing
336,703,66,24,578.03,1139.64,2022-05-17,4939 Redwing Circle,PayPal,delivered
337,560,772,24,491.86,5282.38,2022-10-01,0 Oak Valley Trail,credit card,processing
338,296,522,15,657.63,1352.37,2021-01-29,0 Debs Terrace,PayPal,delivered
339,514,421,19,415.46,6847.86,2021-07-16,577 Norway Maple Terrace,Apple Pay,shipped
340,217,976,88,289.25,7463.64,2021-11-30,3 Cherokee Court,PayPal,shipped
341,417,722,25,347.08,7335.71,2020-11-11,96570 Caliangt Avenue,Apple Pay,processing
342,245,12,60,549.13,1265.23,2021-10-29,21 Village Green Park,Apple Pay,shipped
343,181,946,62,3.0,2824.42,2022-03-27,4749 Cherokee Parkway,credit card,shipped
344,360,35,53,953.83,5270.9,2021-06-17,8100 American Ash Center,PayPal,processing
345,16,754,54,34.95,1699.23,2022-08-24,345 Glendale Plaza,Apple Pay,processing
346,809,887,24,691.74,79.0,2020-06-19,7 Evergreen Point,PayPal,processing
347,888,88,86,890.41,6725.76,2022-11-13,679 Blackbird Parkway,PayPal,processing
348,875,225,54,30.83,7498.28,2021-06-27,06863 Mcguire Trail,credit card,processing
349,305,997,3,767.46,5645.43,2022-04-06,76 Ridgeview Hill,credit card,delivered
350,173,370,77,630.05,1573.5,2020-10-12,49080 Banding Trail,credit card,shipped
351,897,173,99,458.92,3009.72,2022-02-14,909 Division Point,PayPal,delivered
352,185,204,62,533.51,7419.71,2020-01-10,6 Garrison Pass,Apple Pay,processing
353,851,804,25,550.95,3293.03,2020-04-24,31787 Northridge Drive,Apple Pay,delivered
354,940,505,94,183.89,2550.66,2021-07-02,6197 Buena Vista Street,PayPal,pending
355,666,503,20,685.83,5247.39,2020-07-25,5084 Melby Crossing,PayPal,delivered
356,516,442,92,233.6,3413.46,2020-10-25,37770 Fulton Street,credit card,pending
357,908,952,32,185.81,2165.96,2022-06-16,30477 Westport Drive,credit card,delivered
358,40,885,43,699.46,8.82,2020-10-10,84 Veith Point,credit card,delivered
359,761,378,96,833.87,9663.42,2020-09-08,8836 Hermina Crossing,credit card,shipped
360,786,637,2,492.91,683.31,2022-11-08,0 2nd Terrace,Apple Pay,delivered
361,109,130,94,145.93,5121.66,2021-03-24,66 Scofield Drive,credit card,shipped
362,616,314,47,656.88,4698.73,2022-04-14,2491 Duke Point,PayPal,shipped
363,348,243,44,658.99,6762.7,2021-07-19,21 Macpherson Point,PayPal,pending
364,489,640,58,42.91,1672.27,2021-09-05,07778 Grover Avenue,Apple Pay,processing
365,289,241,94,598.73,2209.54,2022-06-30,8 Jackson Alley,Apple Pay,delivered
366,94,814,17,383.21,2338.41,2021-12-08,990 Russell Avenue,PayPal,pending
367,834,485,54,20.21,1156.53,2020-04-05,50103 Monica Lane,Apple Pay,pending
368,133,561,75,454.68,7980.75,2020-06-25,0 Mitchell Street,credit card,delivered
369,815,902,28,10.49,453.95,2022-01-13,12357 Sunbrook Road,PayPal,processing
370,461,401,79,422.82,1794.92,2021-02-11,111 Prairie Rose Avenue,PayPal,shipped
371,865,22,44,433.09,8340.8,2020-08-16,83 Schlimgen Street,credit card,shipped
372,422,545,43,112.2,5565.76,2022-12-13,9951 Little Fleur Lane,credit card,processing
373,970,269,33,300.68,9822.77,2021-02-17,9 Golf View Junction,credit card,pending
374,863,918,89,476.74,2757.92,2022-01-05,645 Red Cloud Crossing,PayPal,shipped
375,46,713,33,656.64,3201.86,2021-01-05,8 Blaine Drive,PayPal,pending
376,43,544,86,23.89,3985.97,2021-08-12,79 Vidon Drive,Apple Pay,shipped
377,316,875,16,994.21,4600.75,2021-05-17,4 Veith Street,Apple Pay,delivered
378,468,670,47,26.2,7871.49,2022-04-05,0 Marcy Road,Apple Pay,pending
379,402,198,71,336.63,4002.68,2020-09-14,15747 Northridge Terrace,Apple Pay,shipped
380,617,537,38,704.86,8234.0,2020-05-13,0257 Shelley Point,credit card,delivered
381,857,291,1,730.42,3872.15,2020-12-31,20275 Sherman Plaza,credit card,processing
382,378,209,70,887.18,4640.79,2022-05-07,1678 Mcbride Alley,PayPal,pending
383,849,77,46,638.55,8396.73,2021-03-16,42846 Chinook Place,PayPal,pending
384,257,467,31,967.03,8555.34,2021-01-08,809 Swallow Center,Apple Pay,processing
385,69,460,37,527.11,2195.91,2021-11-11,4 Laurel Court,credit card,delivered
386,531,971,14,143.17,4735.95,2022-12-02,72 Elmside Junction,Apple Pay,delivered
387,645,673,83,282.92,6006.73,2022-04-27,093 Weeping Birch Alley,PayPal,processing
388,112,36,49,958.09,7347.32,2020-09-02,6177 Reinke Way,PayPal,shipped
389,278,938,56,849.97,174.27,2021-02-05,1628 Mockingbird Place,credit card,delivered
390,182,751,18,886.93,5526.62,2020-08-20,62725 Bultman Crossing,Apple Pay,delivered
391,136,411,87,816.38,4794.2,2021-11-05,483 Dwight Drive,credit card,pending
392,408,1000,49,386.49,6388.47,2021-11-24,6091 Gina Alley,Apple Pay,delivered
393,801,19,92,81.35,3728.64,2021-09-06,0016 Manitowish Trail,Apple Pay,shipped
394,369,949,71,377.22,731.73,2021-07-25,5 Hanover Parkway,Apple Pay,delivered
395,822,731,71,199.96,1032.81,2020-11-27,8464 Scoville Avenue,Apple Pay,processing
396,768,139,77,980.37,406.56,2020-04-16,8 Vernon Street,PayPal,shipped
397,766,903,60,366.42,8761.1,2021-02-11,1711 Blaine Hill,Apple Pay,shipped
398,769,960,16,686.94,7885.85,2022-05-16,52 Comanche Court,credit card,delivered
399,484,542,54,47.39,1485.57,2021-08-09,065 Oneill Avenue,Apple Pay,shipped
400,45,304,50,577.49,285.01,2022-02-23,48 Linden Circle,PayPal,shipped
401,893,716,80,78.54,3066.4,2021-09-18,61 Westend Terrace,PayPal,delivered
402,567,409,96,388.41,864.42,2021-09-07,8 Monica Terrace,credit card,processing
403,343,734,31,264.24,5626.25,2021-02-10,36 Eastwood Road,Apple Pay,shipped
404,690,809,69,539.49,9684.46,2021-06-07,3603 Lien Park,Apple Pay,processing
405,505,406,2,971.9,595.88,2020-05-26,0 Prairieview Court,PayPal,delivered
406,903,231,98,529.83,9137.34,2021-12-24,1312 Sundown Alley,Apple Pay,processing
407,196,28,21,943.57,5688.36,2021-06-06,1345 Independence Plaza,credit card,delivered
408,6,1000,16,456.23,6960.62,2020-05-14,521 Barby Hill,PayPal,shipped
409,916,641,10,456.45,4061.04,2021-09-30,03 Esker Place,credit card,shipped
410,589,864,82,178.11,9719.65,2021-07-23,78327 Barby Parkway,PayPal,delivered
411,767,618,65,786.78,989.04,2021-02-11,285 Bultman Court,PayPal,delivered
412,653,692,51,785.84,3404.33,2022-02-19,686 Jackson Lane,credit card,delivered
413,217,188,71,260.17,4898.42,2020-04-01,48964 Spenser Plaza,credit card,processing
414,9,34,85,754.43,9061.97,2021-12-27,9637 Riverside Hill,PayPal,processing
415,798,738,22,782.53,3577.67,2020-10-15,14682 Scott Trail,credit card,delivered
416,748,661,76,211.87,9359.48,2022-03-20,8 Glendale Way,credit card,pending
417,684,301,49,76.89,5720.94,2020-06-06,73 Independence Trail,PayPal,pending
418,540,622,8,777.03,4340.9,2020-07-13,1877 Artisan Avenue,PayPal,delivered
419,181,471,97,835.8,7248.75,2022-10-15,4963 Waubesa Point,Apple Pay,processing
420,137,750,84,337.84,8185.14,2021-05-27,12553 Colorado Alley,Apple Pay,processing
421,533,175,5,525.39,1337.66,2020-01-23,5 Fallview Parkway,PayPal,shipped
422,114,204,85,165.98,940.06,2020-08-03,09298 Express Point,credit card,shipped
423,526,124,90,646.48,2613.38,2022-10-13,3 Merrick Junction,Apple Pay,shipped
424,383,207,34,528.82,5319.06,2022-06-07,61297 Bashford Avenue,PayPal,pending
425,129,639,24,436.87,6837.84,2020-08-27,36635 Dryden Parkway,PayPal,shipped
426,837,524,51,108.56,4406.51,2020-09-08,99048 Maywood Center,credit card,pending
427,832,577,28,999.97,4835.88,2022-06-08,4567 Graceland Point,Apple Pay,pending
428,443,762,75,355.47,2740.17,2022-02-22,9305 Schiller Point,credit card,processing
429,629,328,15,262.71,8517.83,2022-11-23,0 Blaine Avenue,PayPal,shipped
430,882,591,74,53.92,6270.78,2020-11-09,76 Chive Center,Apple Pay,shipped
431,839,397,45,891.45,1249.96,2022-04-02,184 Rockefeller Point,PayPal,processing
432,816,62,81,434.95,4675.83,2020-01-30,098 Muir Court,PayPal,processing
433,732,53,53,797.32,154.86,2020-10-31,38 Ramsey Circle,credit card,delivered
434,728,529,80,100.32,1191.75,2020-07-11,39997 Vahlen Way,Apple Pay,delivered
435,484,109,12,400.89,6263.43,2021-09-25,9315 Rowland Crossing,PayPal,delivered
436,177,369,41,498.75,4449.24,2021-10-11,1589 Sugar Way,credit card,pending
437,327,896,16,701.46,1442.37,2020-12-09,7104 Hauk Parkway,credit card,delivered
438,209,498,79,825.03,8609.18,2021-05-27,79 Roth Trail,credit card,processing
439,724,813,63,589.75,1860.86,2020-12-10,7 Gina Pass,PayPal,processing
440,96,297,97,176.0,7096.54,2021-01-20,98123 6th Hill,PayPal,shipped
441,60,368,96,718.16,9377.95,2020-06-04,2 Veith Place,PayPal,shipped
442,647,270,3,692.9,4854.82,2022-01-15,6 International Alley,credit card,processing
443,534,749,40,63.68,1625.04,2020-10-06,394 Prentice Trail,Apple Pay,shipped
444,786,515,60,268.18,2964.08,2022-06-07,338 Tennessee Crossing,credit card,pending
445,735,96,84,672.07,4203.67,2021-11-17,383 Mosinee Circle,Apple Pay,shipped
446,151,534,61,551.23,5462.24,2022-11-25,9704 Stang Trail,credit card,delivered
447,611,61,70,887.95,2628.52,2022-06-30,083 Golf Course Lane,PayPal,shipped
448,860,984,17,304.76,7670.66,2020-01-31,27615 Duke Road,PayPal,pending
449,345,412,4,29.26,1539.11,2021-01-23,265 Blue Bill Park Way,PayPal,pending
450,460,308,2,443.12,1000.6,2020-04-16,6045 Lawn Pass,PayPal,processing
451,319,450,16,147.58,5791.35,2020-01-24,5506 New Castle Way,Apple Pay,shipped
452,214,500,9,748.16,4050.23,2021-04-07,693 Dawn Plaza,credit card,shipped
453,324,367,29,858.05,4506.14,2020-04-03,0759 Bobwhite Street,Apple Pay,processing
454,164,682,28,418.28,3245.91,2021-11-15,7 Warbler Crossing,Apple Pay,pending
455,323,629,18,147.4,7554.28,2021-07-25,113 Crest Line Road,Apple Pay,delivered
456,395,230,92,714.17,7819.27,2022-03-14,4 Basil Place,credit card,shipped
457,143,681,80,865.46,2088.83,2022-03-02,37943 Bowman Point,PayPal,shipped
458,59,596,46,187.8,6467.23,2022-01-17,60 Tennyson Terrace,PayPal,delivered
459,854,417,55,692.88,2472.83,2020-11-28,8142 Glacier Hill Avenue,credit card,pending
460,4,550,84,602.44,4309.28,2020-01-03,8477 Loftsgordon Alley,PayPal,pending
461,240,401,21,48.44,4951.53,2020-03-19,52 Loomis Way,PayPal,shipped
462,525,557,56,852.04,6033.15,2020-04-19,399 Clarendon Circle,credit card,processing
463,230,395,25,691.12,5208.94,2021-08-04,81 Red Cloud Road,PayPal,processing
464,829,841,31,833.34,6543.81,2021-07-28,77 Utah Center,PayPal,delivered
465,532,125,64,833.48,9527.81,2021-12-09,58 Butternut Circle,credit card,shipped
466,640,205,61,813.55,5648.08,2021-06-07,7864 Moulton Junction,Apple Pay,processing
467,613,640,46,82.14,7598.64,2021-11-15,699 Macpherson Road,credit card,delivered
468,50,364,47,852.32,1659.54,2020-06-21,8 Bashford Place,Apple Pay,pending
469,246,894,44,772.64,3264.31,2021-03-07,25110 Hansons Center,PayPal,delivered
470,389,694,27,294.03,3006.83,2021-07-03,8 Manitowish Drive,Apple Pay,delivered
471,437,955,86,322.58,9469.12,2021-03-21,92609 Shopko Junction,PayPal,delivered
472,552,420,22,454.89,2544.79,2020-07-05,39520 Dorton Court,credit card,shipped
473,642,637,20,607.64,4188.72,2020-07-24,23 Porter Lane,PayPal,processing
474,374,12,17,888.71,4259.0,2020-06-20,7156 Bartelt Way,credit card,delivered
475,517,39,89,0.86,7900.51,2020-06-30,9 Mcguire Junction,credit card,shipped
476,866,446,21,896.89,8768.1,2022-09-21,27 Miller Alley,Apple Pay,shipped
477,152,192,53,334.0,3005.15,2020-08-05,06701 Florence Center,credit card,delivered
478,606,571,53,504.4,5893.07,2021-03-24,667 Memorial Street,credit card,pending
479,510,177,95,723.84,7500.56,2020-11-16,9208 Bartillon Parkway,credit card,shipped
480,592,197,58,827.79,700.65,2022-06-18,27 Caliangt Court,credit card,pending
481,914,240,51,308.1,3154.15,2020-01-27,8 Nevada Junction,Apple Pay,delivered
482,400,565,79,923.67,2083.67,2020-10-26,29412 Mitchell Hill,Apple Pay,processing
483,556,760,59,901.02,1327.97,2021-10-14,18 Fairview Crossing,credit card,pending
484,806,861,30,234.96,6391.63,2021-01-02,430 Pawling Street,Apple Pay,delivered
485,207,905,34,213.41,7652.74,2022-06-03,825 Rigney Point,PayPal,pending
486,572,316,68,678.19,8637.01,2020-09-29,76 Harper Pass,Apple Pay,delivered
487,85,414,19,294.46,4134.2,2022-03-23,258 Waubesa Way,PayPal,pending
488,988,332,17,40.54,8194.96,2020-02-03,308 Grover Terrace,PayPal,processing
489,218,702,48,93.11,9513.91,2022-07-19,4 Lerdahl Drive,PayPal,delivered
490,279,584,42,686.32,6794.36,2022-08-16,48 Valley Edge Street,Apple Pay,processing
491,7,578,85,81.0,7354.38,2021-09-10,75 Mandrake Way,credit card,processing
492,743,631,15,308.83,1202.97,2022-07-25,78067 Spohn Lane,Apple Pay,shipped
493,686,508,7,993.91,6980.38,2022-05-27,85795 Alpine Place,Apple Pay,shipped
494,184,532,38,831.9,3105.38,2022-01-14,96328 Southridge Terrace,Apple Pay,processing
495,276,658,27,185.15,6574.44,2021-10-14,1 Daystar Circle,Apple Pay,shipped
496,942,271,74,235.84,2821.18,2021-09-23,4 Michigan Court,credit card,processing
497,648,170,4,516.44,9133.98,2020-06-07,6 Reindahl Terrace,credit card,shipped
498,459,496,50,409.38,9250.33,2021-02-19,2256 Dottie Way,PayPal,processing
499,898,463,56,473.72,4660.03,2022-02-01,342 Stone Corner Point,credit card,shipped
500,176,424,5,755.63,4869.42,2021-04-19,5454 Milwaukee Place,PayPal,delivered
501,682,901,47,373.95,452.15,2020-08-19,4 Lindbergh Circle,PayPal,delivered
502,690,327,33,933.66,9383.05,2020-02-13,5080 Parkside Alley,PayPal,delivered
503,154,179,76,674.86,5642.84,2021-06-18,2870 Delladonna Trail,Apple Pay,pending
504,954,911,99,462.78,4895.58,2020-09-03,28003 Merrick Road,credit card,delivered
505,675,559,100,487.38,4569.88,2020-02-12,998 Washington Center,PayPal,processing
506,997,655,75,83.75,9186.03,2022-11-27,02219 Katie Place,PayPal,pending
507,705,351,40,338.52,2651.29,2022-12-02,26895 Bartelt Center,Apple Pay,pending
508,412,165,81,4.59,1080.75,2022-09-16,319 Rusk Center,PayPal,processing
509,404,847,23,665.88,8117.25,2020-02-07,33 Merchant Pass,PayPal,pending
510,206,587,71,907.42,9263.8,2022-05-20,40979 Garrison Hill,credit card,shipped
511,892,730,76,566.68,727.97,2020-07-18,48538 Parkside Hill,Apple Pay,processing
512,115,958,2,17.87,1592.43,2021-11-13,18 Shasta Court,PayPal,delivered
513,221,514,93,36.85,4836.59,2020-11-20,79516 Center Lane,PayPal,processing
514,619,703,24,591.72,8484.09,2021-07-23,22 Waywood Road,PayPal,pending
515,187,924,24,203.03,2706.37,2021-10-13,9108 Rieder Court,credit card,pending
516,908,799,50,26.86,1665.65,2022-08-18,8 Meadow Vale Pass,PayPal,processing
517,594,784,41,697.44,1776.79,2020-08-08,52 Oakridge Plaza,PayPal,delivered
518,378,803,41,717.76,8861.64,2021-03-31,507 Redwing Park,PayPal,processing
519,250,729,32,995.25,7629.11,2022-08-11,2798 Westridge Center,credit card,processing
520,495,157,83,895.83,3705.88,2020-04-20,89 Lindbergh Avenue,PayPal,pending
521,153,696,38,182.59,517.58,2020-02-24,63 Bayside Parkway,PayPal,delivered
522,485,464,86,653.82,9287.55,2020-09-01,471 Heath Trail,Apple Pay,shipped
523,550,948,18,315.52,9455.07,2020-05-12,2330 Grim Terrace,PayPal,pending
524,736,891,78,985.14,5426.15,2020-03-04,32712 Vera Parkway,credit card,shipped
525,871,323,67,362.57,9297.94,2021-01-26,4 Charing Cross Road,credit card,delivered
526,811,691,8,523.06,8393.77,2022-09-12,6334 Fieldstone Hill,credit card,shipped
527,776,211,70,389.47,9710.11,2020-01-31,1 Forster Park,PayPal,shipped
528,284,765,97,490.25,8507.95,2020-12-26,2431 Huxley Drive,PayPal,delivered
529,917,260,64,882.36,6646.21,2020-09-02,33 Gale Crossing,Apple Pay,processing
530,983,292,89,658.91,1701.84,2022-07-19,1 School Court,Apple Pay,processing
531,678,309,91,417.53,6688.54,2021-10-27,48 6th Place,PayPal,pending
532,687,973,65,868.19,7958.67,2022-02-27,8668 Bultman Hill,Apple Pay,processing
533,612,840,63,89.49,123.59,2021-10-10,041 Lillian Crossing,PayPal,pending
534,282,663,10,974.71,9583.77,2020-09-15,75408 Buell Street,PayPal,pending
535,977,264,34,474.04,1263.84,2022-04-20,6213 Sugar Pass,PayPal,shipped
536,53,318,74,591.29,4752.22,2021-04-10,148 Dahle Terrace,credit card,delivered
537,348,312,93,333.88,9065.11,2021-09-07,738 Ramsey Lane,Apple Pay,processing
538,791,927,72,15.85,2588.93,2020-01-28,920 Dorton Court,PayPal,shipped
539,880,317,38,913.43,9334.06,2022-07-21,8 Rusk Pass,PayPal,pending
540,236,286,80,583.9,3350.54,2020-02-18,58949 Pearson Drive,credit card,delivered
541,516,138,79,603.59,5102.85,2020-10-09,13 Canary Center,credit card,processing
542,469,707,11,962.32,4128.09,2021-04-02,849 American Ash Parkway,PayPal,delivered
543,325,377,17,61.47,6885.51,2020-07-12,0186 Darwin Lane,PayPal,processing
544,16,386,22,645.45,6970.52,2021-06-16,825 Arapahoe Hill,PayPal,pending
545,224,897,83,852.11,3505.33,2022-11-06,72771 Rusk Drive,credit card,pending
546,84,886,62,59.95,3622.86,2021-10-25,608 Arapahoe Avenue,credit card,shipped
547,676,526,83,881.5,5909.63,2020-06-15,993 Old Shore Circle,Apple Pay,processing
548,968,294,5,273.01,339.32,2022-06-30,0576 Lakewood Gardens Street,Apple Pay,pending
549,368,652,57,708.23,3671.36,2021-08-24,78826 Londonderry Pass,credit card,shipped
550,271,556,38,322.71,2495.86,2021-01-03,49685 Lake View Junction,Apple Pay,pending
551,492,855,9,894.93,5519.55,2022-09-09,3 Trailsway Terrace,credit card,delivered
552,127,742,9,213.19,9506.05,2022-02-14,2277 Erie Circle,PayPal,delivered
553,8,660,33,907.68,8659.81,2021-02-03,812 Sheridan Hill,Apple Pay,pending
554,370,501,10,77.95,9573.81,2021-06-17,400 Brentwood Crossing,credit card,processing
555,683,895,15,508.42,8465.56,2022-09-23,5443 Talisman Park,Apple Pay,delivered
556,506,817,54,151.0,9448.23,2022-01-19,92023 Victoria Way,PayPal,delivered
557,298,569,38,303.7,2260.1,2020-04-05,3561 Declaration Place,Apple Pay,processing
558,387,706,72,150.09,3941.62,2020-04-10,03 Lillian Way,Apple Pay,processing
559,11,907,83,485.61,2266.7,2022-09-23,768 Badeau Lane,PayPal,shipped
560,615,786,3,653.98,9806.75,2020-03-06,39490 Bunker Hill Street,Apple Pay,pending
561,947,865,36,852.25,4960.52,2022-09-18,4161 Red Cloud Terrace,credit card,processing
562,33,180,47,633.99,7715.74,2021-01-09,9782 Butterfield Point,credit card,processing
563,779,777,30,214.19,6907.52,2020-02-04,5 Mallory Parkway,PayPal,pending
564,183,539,78,363.12,4213.25,2021-12-04,200 Donald Way,Apple Pay,processing
565,344,849,95,100.41,5447.27,2020-06-16,125 Marcy Plaza,PayPal,pending
566,299,558,83,806.68,3081.04,2022-05-04,56231 Nova Hill,credit card,pending
567,40,423,26,538.5,3978.96,2020-06-25,38547 Kennedy Drive,Apple Pay,shipped
568,3,731,53,697.99,2733.14,2020-11-02,38 Dennis Way,credit card,delivered
569,993,699,7,27.03,9692.22,2020-05-12,25 Westport Point,credit card,shipped
570,362,22,30,444.29,9713.31,2020-10-22,534 Rigney Drive,credit card,processing
571,912,599,20,446.23,8328.13,2022-02-16,69102 Bluejay Alley,PayPal,processing
572,698,642,38,416.14,3003.64,2020-02-02,33 Fallview Street,PayPal,processing
573,759,354,82,245.73,9401.28,2022-08-25,05619 Emmet Parkway,PayPal,pending
574,231,586,13,791.17,3678.19,2021-06-27,43 Forest Run Center,credit card,delivered
575,808,829,25,405.2,5965.61,2020-03-17,5 Elgar Park,Apple Pay,pending
576,450,552,34,925.13,2246.32,2020-11-05,1684 Longview Street,PayPal,delivered
577,371,554,62,727.0,4680.48,2022-07-26,608 Colorado Circle,PayPal,processing
578,139,453,16,860.52,1019.59,2022-07-08,240 Erie Place,Apple Pay,pending
579,52,546,34,770.61,1448.84,2022-07-10,93258 Oakridge Center,Apple Pay,pending
